eco	name	fen	moves	whiteWins	blackWins	draws
B17	Caro-Kann Defense: Karpov Variation, Modern Variation	r1bqkbnr/pp1npppp/2p5/6N1/3P4/8/PPP2PPP/R1BQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 b8d7 e4g5	542	263	433
B17	Caro-Kann Defense: Karpov Variation	r1bqkbnr/pp1npppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 b8d7	1535	968	1591
B17	Caro-Kann Defense: Karpov Variation, Smyslov Variation, Main Line	r1bqkb1r/pp3ppp/1np1pn2/6N1/3P4/1B6/PPP1QPPP/R1B1K1NR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 b8d7 f1c4 g8f6 e4g5 e7e6 d1e2 d7b6 c4b3	93	70	104
B17	Caro-Kann Defense: Karpov Variation, Smyslov Variation	r1bqkb1r/pp3ppp/1np1pn2/6N1/2BP4/8/PPP1QPPP/R1B1K1NR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 b8d7 f1c4 g8f6 e4g5 e7e6 d1e2 d7b6	247	189	256
B17	Caro-Kann Defense: Karpov Variation, Tiviakov-Fischer Attack	r1bqkb1r/pp2pppp/2p2n2/8/2BP4/8/PPP2PPP/R1BQK1NR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 b8d7 f1c4 g8f6 e4f6 d7f6	76	38	102
B18	Caro-Kann Defense: Classical Variation, Flohr Variation	rn1qkbnr/pp2pppp/2p3b1/8/3P4/6NN/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 c8f5 e4g3 f5g6 g1h3	155	102	187
B18	Caro-Kann Defense: Classical Variation, Main Line	rn1qkbnr/pp2pppp/2p3b1/8/3P3P/6N1/PPP2PP1/R1BQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 c8f5 e4g3 f5g6 h2h4	1529	974	1790
B18	Caro-Kann Defense: Classical Variation, Maróczy Attack	rn1qkbnr/pp2pppp/2p3b1/8/3P1P2/6N1/PPP3PP/R1BQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 c8f5 e4g3 f5g6 f2f4	28	19	15
B18	Caro-Kann Defense: Classical Variation	rn1qkbnr/pp2pppp/2p5/5b2/3PN3/8/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 c8f5	2661	1870	3069
B19	Caro-Kann Defense: Classical	r2qkbnr/pp1nppp1/2p3bp/8/3P3P/5NN1/PPP2PP1/R1BQKB1R w KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 c8f5 e4g3 f5g6 h2h4 h7h6 g1f3 b8d7	1016	593	1217
B19	Caro-Kann Defense: Classical, Spassky Variation	r2qkbnr/pp1nppp1/2p3bp/7P/3P4/5NN1/PPP2PP1/R1BQKB1R b KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 c8f5 e4g3 f5g6 h2h4 h7h6 g1f3 b8d7 h4h5	971	560	1165
B19	Caro-Kann Defense: Classical Variation, Lobron System	r2qk2r/pp1nbpp1/2p1pn1p/7P/3P4/3Q1NN1/PPPB1PP1/2KR3R w kq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 c8f5 e4g3 f5g6 h2h4 h7h6 g1f3 b8d7 h4h5 g6h7 f1d3 h7d3 d1d3 e7e6 c1d2 g8f6 e1c1 f8e7	199	178	253
B19	Caro-Kann Defense: Classical Variation, Seirawan Variation	r2qk2r/pp1n1pp1/2pbpn1p/7P/3P4/3Q1NN1/PPPB1PP1/2KR3R w kq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 c8f5 e4g3 f5g6 h2h4 h7h6 g1f3 b8d7 h4h5 g6h7 f1d3 h7d3 d1d3 g8f6 c1d2 e7e6 e1c1 f8d6	5	1	1
B20	Caro-Kann Defense: Euwe Attack, Prins Gambit	rnbqkbnr/pp2pppp/8/2pp4/4P3/1P6/PBPP1PPP/RN1QKBNR b KQkq -	e2e4 c7c5 b2b3 d7d5 c1b2	0	0	0
B20	Sicilian Defense: Amazon Attack	rnbqkbnr/pp1ppppp/8/2p5/4P1Q1/8/PPPP1PPP/RNB1KBNR b KQkq -	e2e4 c7c5 d1g4	0	0	0
B20	Sicilian Defense: Big Clamp Formation	r1bqkbnr/pp2pppp/2np4/2p5/4PP2/2PP4/PP4PP/RNBQKBNR b KQkq -	e2e4 c7c5 d2d3 b8c6 c2c3 d7d6 f2f4	0	1	0
B20	Sicilian Defense: Bowdler Attack	rnbqkbnr/pp1ppppp/8/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq -	e2e4 c7c5 f1c4	528	1409	299
B20	Sicilian Defense: Brick Variation	rnbqkbnr/pp1ppppp/8/2p5/4P3/7N/PPPP1PPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1h3	7	9	1
B20	Sicilian Defense: Gloria Variation	r1bqkbnr/pp2ppp1/2np4/2p4p/2P1P3/2N3P1/PP1P1P1P/R1BQKBNR w KQkq -	e2e4 c7c5 c2c4 d7d6 b1c3 b8c6 g2g3 h7h5	1	1	0
B20	Sicilian Defense: Grob Variation	rnbqkbnr/pp1ppppp/8/2p5/4P1P1/8/PPPP1P1P/RNBQKBNR b KQkq -	e2e4 c7c5 g2g4	0	3	0
B20	Sicilian Defense: Keres Variation	rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPPNPPP/RNBQKB1R b KQkq -	e2e4 c7c5 g1e2	1878	1398	1354
B20	Sicilian Defense: King David's Opening	rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPPKPPP/RNBQ1BNR b kq -	e2e4 c7c5 e1e2	0	0	0
B20	Sicilian Defense: Kronberger Variation, Nemeth Gambit	r1bqkbnr/pp1ppppp/2n5/8/2BpP3/N7/PPP2PPP/R1BQK1NR b KQkq -	e2e4 c7c5 b1a3 b8c6 d2d4 c5d4 f1c4	0	0	0
B20	Sicilian Defense: Kronberger Variation	rnbqkbnr/pp1ppppp/8/2p5/4P3/N7/PPPP1PPP/R1BQKBNR b KQkq -	e2e4 c7c5 b1a3	197	170	127
B20	Sicilian Defense: Lasker-Dunne Attack	rnbqkbnr/pp1ppppp/8/2p5/4P3/6P1/PPPP1P1P/RNBQKBNR b KQkq -	e2e4 c7c5 g2g3	1183	1292	978
B20	Sicilian Defense: Mengarini Variation	rnbqkbnr/pp1ppppp/8/2p5/4P3/P7/1PPP1PPP/RNBQKBNR b KQkq -	e2e4 c7c5 a2a3	337	453	208
B20	Sicilian Defense: Myers Attack	rnbqkbnr/pp1ppppp/8/2p5/4P2P/8/PPPP1PP1/RNBQKBNR b KQkq -	e2e4 c7c5 h2h4	0	1	0
B20	Sicilian Defense: Myers Attack	rnbqkbnr/pp1ppppp/8/2p5/P3P3/8/1PPP1PPP/RNBQKBNR b KQkq -	e2e4 c7c5 a2a4	4	3	1
B20	Sicilian Defense	rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	e2e4 c7c5	305470	281329	242390
B20	Sicilian Defense: Snyder Variation, Queen Fianchetto Variation	rnbqkbnr/p2ppppp/1p6/2p5/4P3/1P6/P1PP1PPP/RNBQKBNR w KQkq -	e2e4 c7c5 b2b3 b7b6	137	169	118
B20	Sicilian Defense: Snyder Variation	rnbqkbnr/pp1ppppp/8/2p5/4P3/1P6/P1PP1PPP/RNBQKBNR b KQkq -	e2e4 c7c5 b2b3	2025	2060	1526
B20	Sicilian Defense: Staunton-Cochrane Variation	rnbqkbnr/pp1ppppp/8/2p5/2P1P3/8/PP1P1PPP/RNBQKBNR b KQkq -	e2e4 c7c5 c2c4	1203	1940	1139
B20	Sicilian Defense: Wing Gambit, Abrahams Variation	rnbqkbnr/pp1ppppp/8/8/1p2P3/8/PBPP1PPP/RN1QKBNR b KQkq -	e2e4 c7c5 b2b4 c5b4 c1b2	72	119	37
B20	Sicilian Defense: Wing Gambit, Carlsbad Variation	rnbqkbnr/pp1ppppp/8/8/4P3/p7/2PP1PPP/RNBQKBNR w KQkq -	e2e4 c7c5 b2b4 c5b4 a2a3 b4a3	81	95	30
B20	Sicilian Defense: Wing Gambit, Marienbad Variation	rnb1kbnr/pp2pppp/8/3q4/1p6/P7/1BPP1PPP/RN1QKBNR b KQkq -	e2e4 c7c5 b2b4 c5b4 a2a3 d7d5 e4d5 d8d5 c1b2	10	39	14
B20	Sicilian Defense: Wing Gambit, Marshall Variation	rnbqkbnr/pp1ppppp/8/8/1p2P3/P7/2PP1PPP/RNBQKBNR b KQkq -	e2e4 c7c5 b2b4 c5b4 a2a3	363	439	202
B20	Sicilian Defense: Wing Gambit, Nanu Gambit	rnb1kbnr/pp3ppp/4q3/4p3/1pP5/P2B1N2/3P1PPP/RNBQK2R b KQkq -	e2e4 c7c5 b2b4 c5b4 a2a3 d7d5 e4d5 d8d5 g1f3 e7e5 c2c4 d5e6 f1d3	2	6	1
B20	Sicilian Defense: Wing Gambit	rnbqkbnr/pp1ppppp/8/2p5/1P2P3/8/P1PP1PPP/RNBQKBNR b KQkq -	e2e4 c7c5 b2b4	722	946	384
B20	Sicilian Defense: Wing Gambit, Romanian Defense	r1b1kbnr/pp3ppp/2n1q3/4p3/1pP5/P4N2/1B1P1PPP/RN1QKB1R w KQkq -	e2e4 c7c5 b2b4 c5b4 a2a3 d7d5 e4d5 d8d5 g1f3 e7e5 c1b2 b8c6 c2c4 d5e6	3	5	4
B20	Sicilian Defense: Wing Gambit, Santasiere Variation	rnbqkbnr/pp1ppppp/8/8/1pP1P3/8/P2P1PPP/RNBQKBNR b KQkq c3	e2e4 c7c5 b2b4 c5b4 c2c4	6	11	2
B21	Bird Opening: Dutch Variation, Batavo Gambit	rnbqkbnr/pp2pppp/8/2p5/4pP2/5N2/PPPP2PP/RNBQKB1R w KQkq -	e2e4 c7c5 f2f4 d7d5 g1f3 d5e4	4	5	4
B21	Sicilian Defense: Coles Sicilian Gambit	r1bqkb1r/pp1ppppp/2n2n2/8/2B1P3/8/PPP2PPP/RNBQK1NR b KQkq -	e2e4 c7c5 d2d4 c5d4 d1d4 b8c6 d4d1 g8f6 f1c4	0	0	0
B21	Sicilian Defense: Halasz Gambit	rnbqkbnr/pp1ppppp/8/8/3pPP2/8/PPP3PP/RNBQKBNR b KQkq -	e2e4 c7c5 d2d4 c5d4 f2f4	13	8	4
B21	Sicilian Defense: McDonnell Attack	rnbqkbnr/pp1ppppp/8/2p5/4PP2/8/PPPP2PP/RNBQKBNR b KQkq -	e2e4 c7c5 f2f4	2597	3166	1761
B21	Sicilian Defense: McDonnell Attack, Tal Gambit	rnbqkb1r/pp2pppp/5n2/2pP4/5P2/8/PPPP2PP/RNBQKBNR w KQkq -	e2e4 c7c5 f2f4 d7d5 e4d5 g8f6	186	394	243
B21	Sicilian Defense: Morphy Gambit, Andreaschek Gambit	rnbqkbnr/pp1p1ppp/8/4p3/3pP3/2P2N2/PP3PPP/RNBQKB1R b KQkq -	d2d4 c7c5 e2e4 c5d4 g1f3 e7e5 c2c3	24	9	6
B21	Sicilian Defense: Morphy Gambit	rnbqkbnr/pp1ppppp/8/8/3pP3/5N2/PPP2PPP/RNBQKB1R b KQkq -	d2d4 c7c5 e2e4 c5d4 g1f3	114	57	65
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Chicago Defense	rnbqkb1r/1p3ppp/p2ppn2/8/2B1P3/2N2N2/PP3PPP/R1BQ1RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 d7d6 g1f3 e7e6 f1c4 g8f6 e1g1 a7a6	0	1	1
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation	r1bqkb1r/1p2pppp/p1np1n2/8/2B1P3/2N2N2/PP3PPP/R1BQ1RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 d7d6 f1c4 a7a6 e1g1 g8f6	75	180	82
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense	r1bqkbnr/pp1ppp1p/2n3p1/8/4P3/2N2N2/PP3PPP/R1BQKB1R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 g7g6	122	96	48
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation	rnbqkbnr/1p1p1ppp/p3p3/8/4P3/2N2N2/PP3PPP/R1BQKB1R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 e7e6 g1f3 a7a6	98	169	50
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Larsen Defense	r1b1k1nr/1pqp1ppp/p1nbp3/8/2B1P3/2N2N2/PP2QPPP/R1B2RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 d8c7 d1e2 a7a6 e1g1 f8d6	1	0	0
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense Deferred	r1bqk1nr/3p1ppp/p1n1p3/1pb5/4P3/1BN2N2/PP3PPP/R1BQ1RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 a7a6 e1g1 b7b5 c4b3 f8c5	1	5	1
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense	r1bqk1nr/pp1p1ppp/2n1p3/2b5/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 f8c5	20	18	6
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation	r1bqkbnr/1p1p1ppp/p1n1p3/8/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 a7a6	137	224	84
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Pin Defense	r1bqk1nr/pp1p1ppp/2n1p3/8/1bB1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 e7e6 f1c4 f8b4	27	28	18
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation	r1bqkbnr/pp3ppp/2npp3/8/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 g1f3 d7d6 f1c4 e7e6	514	400	236
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Sozin Formation	r1bqkbnr/5ppp/p1npp3/1p6/2B1P3/2N2N2/PP2QPPP/R1B2RK1 w kq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 f1c4 e7e6 g1f3 d7d6 e1g1 a7a6 d1e2 b7b5	2	4	0
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Taimanov Formation	rnbqkb1r/1p1pnppp/p3p3/8/2B1P3/2N2N2/PP3PPP/R1BQK2R w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 e7e6 f1c4 a7a6 g1f3 g8e7	2	6	1
B21	Sicilian Defense: Smith-Morra Gambit, Chicago Defense	2bqkbnr/r4ppp/p1npp3/1p6/4P3/1BN2N2/PP2QPPP/R1B2RK1 w k -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 b1c3 b8c6 f1c4 e7e6 g1f3 d7d6 e1g1 a7a6 d1e2 b7b5 c4b3 a8a7	1	3	0
B21	Sicilian Defense: Smith-Morra Gambit, Danish Variation	rnbqkbnr/pp1ppppp/8/8/4P3/2p2N2/PP3PPP/RNBQKB1R b KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4c3 g1f3	5	3	2
B21	Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation	rnbqkb1r/pp1ppppp/5n2/8/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 g8f6	666	1121	555
B21	Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation	rnbqkbnr/pp1ppppp/8/8/2P1P3/3p4/PP3PPP/RNBQKBNR b KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4d3 c3c4	103	106	82
B21	Sicilian Defense: Smith-Morra Gambit Declined, Push Variation	rnbqkbnr/pp1ppppp/8/8/4P3/2Pp4/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d4d3	549	640	375
B21	Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation	rnbqkbnr/pp2pppp/8/3p4/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d7d5	339	305	202
B21	Sicilian Defense: Smith-Morra Gambit Declined, Wing Formation	rnb1kbnr/pp1ppppp/8/q7/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3 d8a5	18	22	8
B21	Sicilian Defense: Smith-Morra Gambit	rnbqkbnr/pp1ppppp/8/2p5/3PP3/8/PPP2PPP/RNBQKBNR b KQkq -	e2e4 c7c5 d2d4	4901	5635	2691
B21	Sicilian Defense: Smith-Morra Gambit	rnbqkbnr/pp1ppppp/8/8/3pP3/2P5/PP3PPP/RNBQKBNR b KQkq -	e2e4 c7c5 d2d4 c5d4 c2c3	4340	4817	2396
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange	r3kbnr/pp2pppp/2n5/3q4/3P2b1/5N2/PP3PPP/RNBQKB1R w KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 c5d4 c3d4 b8c6 g1f3 c8g4	221	62	97
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Endgame Variation	r3kbnr/pp2pppp/8/8/3n4/2N2P2/PP3P1P/R1B1KB1R w KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 c5d4 c3d4 b8c6 g1f3 c8g4 b1c3 g4f3 g2f3 d5d4 d1d4 c6d4	29	5	14
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack	r1b1k1nr/pp3ppp/2n5/3qp3/1b1P4/2N2N2/PP2BPPP/R1BQK2R b KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 b8c6 g1f3 c5d4 c3d4 e7e5 b1c3 f8b4 f1e2	18	4	25
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line	rn2kb1r/pp2pppp/5n2/2pq4/3P2b1/2P2N2/PP3PPP/RNBQKB1R w KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 g8f6 g1f3 c8g4	1410	1258	1638
B22	Sicilian Defense: Alapin Variation, Barmen Defense	rnb1kbnr/pp2pppp/8/2pq4/8/2P5/PP1P1PPP/RNBQKBNR w KQkq -	e2e4 c7c5 c2c3 d7d5 e4d5 d8d5	7533	6830	8043
B22	Sicilian Defense: Alapin Variation	rnbqkbnr/pp1ppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR b KQkq -	e2e4 c7c5 c2c3	22208	21426	21281
B22	Sicilian Defense: Alapin Variation, Smith-Morra Declined	rnbqkb1r/pp1ppppp/8/3nP3/3p4/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 d2d4 c5d4	4567	5606	5140
B22	Sicilian Defense: Alapin Variation, Stoltz Attack, Ivanchuk Line	r1b1kb1r/ppqppp1p/1nn5/4P1p1/2p5/2P2N2/PPBPQPPP/RNB1K2R w KQkq -	e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 g1f3 b8c6 f1c4 d5b6 c4b3 c5c4 b3c2 d8c7 d1e2 g7g5	92	90	68
B22	Sicilian Defense: Alapin Variation, Stoltz Attack	r1bqkb1r/pp1ppppp/1nn5/2p1P3/8/1BP2N2/PP1P1PPP/RNBQK2R b KQkq -	e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 g1f3 b8c6 f1c4 d5b6 c4b3	411	289	360
B22	Sicilian Defense: Heidenfeld Variation	r1bqkb1r/pp1ppppp/2n5/2pnP3/8/N1P2N2/PP1P1PPP/R1BQKB1R b KQkq -	e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 g1f3 b8c6 b1a3	26	30	38
B22	Sicilian Defense: Smith-Morra Gambit Declined, Center Formation	rnbqkbnr/pp1p1ppp/8/4p3/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -	e2e4 c7c5 c2c3 e7e5 d2d4 c5d4	33	26	28
B23	Sicilian Defense: Closed	rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3 e7e6 g2g3	1412	1789	1289
B23	Sicilian Defense: Closed	rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq -	e2e4 c7c5 b1c3 e7e6	4714	5136	3747
B23	Sicilian Defense: Closed Variation, Chameleon Variation	r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPPNPPP/R1BQKB1R b KQkq -	e2e4 c7c5 b1c3 b8c6 g1e2	1635	1111	1257
B23	Sicilian Defense: Closed Variation, Grob Attack	r1bqkbnr/pp1ppppp/2n5/2p5/4P1P1/2N5/PPPP1P1P/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g4	16	24	17
B23	Sicilian Defense: Closed Variation, Korchnoi Defense	rnbqkbnr/pp3ppp/4p3/2pp4/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	e2e4 c7c5 b1c3 e7e6 g2g3 d7d5	554	858	677
B23	Sicilian Defense: Closed Variation	rnbqkbnr/pp1ppppp/8/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3	30409	31723	22686
B23	Sicilian Defense: Closed Variation, Traditional	r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq -	e2e4 c7c5 b1c3 b8c6	17991	19074	13889
B23	Sicilian Defense: Grand Prix Attack	r1bqkbnr/pp1ppppp/2n5/2p5/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3 b8c6 f2f4	4364	5057	2907
B23	Sicilian Defense: Grand Prix Attack, Schofman Variation	r1bqk1nr/pp1p1pbp/2n1p1p1/2p2P2/2B1P3/2N2N2/PPPP2PP/R1BQK2R b KQkq -	e2e4 c7c5 b1c3 b8c6 f2f4 g7g6 g1f3 f8g7 f1c4 e7e6 f4f5	333	463	233
B24	Sicilian Defense: Closed	r1bqk1nr/pp1pppbp/2n3p1/2p5/4P3/2N3P1/PPPP1PBP/R1BQK1NR w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7	5369	7661	5485
B24	Sicilian Defense: Closed	r1bqkbnr/pp1ppp1p/2n3p1/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6	5682	8069	5775
B24	Sicilian Defense: Closed, Smyslov Variation	r1bqk1nr/pp1p1pbp/4p1p1/2p5/3nP3/3PB1P1/PPP1NPBP/R2QK1NR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 e7e6 c1e3 c6d4 c3e2	78	55	50
B24	Sicilian Defense: Closed Variation, Fianchetto Variation	r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3	6801	8924	6400
B25	Sicilian Defense: Closed	r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6	3026	4315	3354
B25	Sicilian Defense: Closed Variation, Botvinnik Defense, Edge Variation	r1bqk2r/pp2npbp/2np2p1/2p1p3/4PP2/2NP2PN/PPP3BP/R1BQK2R w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 f2f4 e7e5 g1h3 g8e7	75	77	48
B25	Sicilian Defense: Closed Variation, Botvinnik Defense	r1bqk1nr/pp3pbp/2np2p1/2p1p3/4P3/2NP2P1/PPP1NPBP/R1BQK2R w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 g1e2 e7e5	37	81	62
B25	Sicilian Defense: Closed Variation, Botvinnik Defense	r1bqk1nr/pp3pbp/2np2p1/2p1p3/4PP2/2NP2P1/PPP3BP/R1BQK1NR w KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 f2f4 e7e5	157	198	146
B25	Sicilian Defense: Closed Variation	r1bqk1nr/pp2ppbp/2np2p1/2p5/4PP2/2NP2P1/PPP3BP/R1BQK1NR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 f2f4	1139	1644	1266
B26	Sicilian Defense: Closed Variation	r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NPB1P1/PPP2PBP/R2QK1NR b KQkq -	e2e4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 c1e3	1492	2014	1564
B27	Modern Defense: Pterodactyl Variation	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 b1c3 d8a5	78	91	63
B27	Pterodactyl Defense: Sicilian, Anhanguera	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2N1BN2/PPP2PPP/R2QKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 b1c3 d8a5 c1e3	29	42	37
B27	Pterodactyl Defense: Sicilian, Benoni Gambit	rnb1k1nr/pp1pppbp/6p1/q1pP4/4P3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 b1c3 d8a5 d4d5	8	3	2
B27	Pterodactyl Defense: Sicilian, Pteranodon	rnb1k1nr/pp1ppp1p/6p1/q1P5/4P3/2P2N2/P1P2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5 b1c3 g7c3 b2c3	21	26	20
B27	Pterodactyl Defense: Sicilian, Rhamporhynchus	rnb1k1nr/pp1pppbp/6p1/q1P5/4P3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5 b1c3	73	51	38
B27	Pterodactyl Defense: Sicilian, Unpin	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2N2N2/PPPB1PPP/R2QKB1R b KQkq -	e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 b1c3 d8a5 c1d2	3	4	5
